"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"pcg_1011","Capitalsubscrisnevărsat","1011","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1012","Capitalsubscrisvărsat","1012","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1015","Patrimoniulregiei","1015","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1016","Patrimoniulpublic","1016","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1017","Patrimoniulprivat","1017","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1018","Patrimoniulinstitutelornaționaledecercetare-dezvoltare","1018","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1031","Beneficiiacordateangajațilorsubformainstrumentelordecapitaluriproprii","1031","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1033","Diferențedecursvalutarînrelațiecuinvestițianetăîntr-oentitatestrăină","1033","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1038","Diferențedinmodificareavaloriijusteaactivelorfinanciaredisponibileînvedereavânzăriișialteelementedecapitaluriproprii","1038","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1041","Primedeemisiune","1041","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1042","Primedefuziune/divizare","1042","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1043","Primedeaport","1043","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1044","Primedeconversieaobligațiunilorînacțiuni","1044","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_105","Rezervedinreevaluare","105","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1061","Rezervelegale","1061","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1063","Rezervestatutaresaucontractuale","1063","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1068","Alterezerve","1068","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_107","Diferențedecursvalutardinconversie","107","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1081","Interesecarenucontrolează-rezultatulexercițiuluifinanciar","1081","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1082","Interesecarenucontrolează-altecapitaluriproprii","1082","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1091","Acțiunipropriideținutepetermenscurt","1091","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1092","Acțiunipropriideținutepetermenlung","1092","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1095","Acțiunipropriireprezentândtitlurideținutedesocietateaabsorbitălasocietateaabsorbantă","1095","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1171","Rezultatulreportatreprezentândprofitulnerepartizatsaupierdereaneacoperită","1171","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1172","RezultatulreportatprovenitdinadoptareapentruprimadatăaIAS,maipuținIAS29","1172","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1173","Rezultatulreportatprovenitdinmodificărilepoliticilorcontabile","1173","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1174","Rezultatulreportatprovenitdincorectareaerorilorcontabile","1174","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1175","Rezultatulreportatreprezentândsurplusulrealizatdinrezervedinreevaluare","1175","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1176","Rezultatulreportatprovenitdintrecerealaaplicareareglementărilorcontabileconformecudirectiveleeuropene","1176","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_121","Profitsaupierdere","121","account.data_unaffected_earnings","l10n_ro.ro_chart_template","False"
"pcg_129","Repartizareaprofitului","129","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1411","Câștigurilegatedevânzareainstrumentelordecapitaluriproprii","1411","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1412","Câștigurilegatedeanulareainstrumentelordecapitaluriproprii","1412","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1491","Pierderirezultatedinvânzareainstrumentelordecapitaluriproprii","1491","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1495","Pierderirezultatedinreorganizări,caresuntdeterminatedeanulareatitlurilordeținute","1495","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1498","Altepierderilegatedeinstrumenteledecapitaluriproprii","1498","account.data_account_type_equity","l10n_ro.ro_chart_template","False"
"pcg_1511","Provizioanepentrulitigii","1511","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1512","Provizioanepentrugaranțiiacordateclienților","1512","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1513","Provizioanepentrudezafectareimobilizăricorporaleșialteacțiunisimilarelegatedeacestea","1513","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1514","Provizioanepentrurestructurare","1514","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1515","Provizioanepentrupensiișiobligațiisimilare","1515","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1516","Provizioanepentruimpozite","1516","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1517","Provizioanepentruterminareacontractuluidemuncă","1517","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1518","Alteprovizioane","1518","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1614","Împrumuturiexternedinemisiunideobligațiunigarantatedestat","1614","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1615","Împrumuturiexternedinemisiunideobligațiunigarantatedebănci","1615","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1617","Împrumuturiinternedinemisiunideobligațiunigarantatedestat","1617","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1618","Alteîmprumuturidinemisiunideobligațiuni","1618","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1621","Creditebancarepetermenlung","1621","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1622","Creditebancarepetermenlungnerambursatelascadență","1622","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1623","Crediteexterneguvernamentale","1623","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1624","Creditebancareexternegarantatedestat","1624","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1625","Creditebancareexternegarantatedebănci","1625","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1626","Creditedelatrezoreriastatului","1626","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1627","Creditebancareinternegarantatedestat","1627","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1661","Datoriifațădeentitățileafiliate","1661","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1663","Datoriifațădeentitățileasociateșientitățilecontrolateîncomun","1663","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_167","Alteîmprumuturișidatoriiasimilate","167","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1681","Dobânziaferenteîmprumuturilordinemisiunideobligațiuni","1681","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1682","Dobânziaferentecreditelorbancarepetermenlung","1682","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1685","Dobânziaferentedatoriilorfațădeentitățileafiliate","1685","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1686","Dobânziaferentedatoriilorfatădeentitătileasociateșientitățilecontrolateîncomun","1686","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1687","Dobânziaferentealtorîmprumuturișidatoriiasimilate","1687","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1691","Primeprivindrambursareaobligațiunilor","1691","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_1692","Primeprivindrambursareaaltordatorii","1692","account.data_account_type_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_201","Cheltuielideconstituire","201","account.data_account_type_non_current_assets","l10n_ro.ro_chart_template","False"
"pcg_203","Cheltuielidedezvoltare","203","account.data_account_type_non_current_assets","l10n_ro.ro_chart_template","False"
"pcg_205","Concesiuni,brevete,licențe,mărcicomerciale,drepturișiactivesimilare","205","account.data_account_type_non_current_assets","l10n_ro.ro_chart_template","False"
"pcg_206","Activenecorporaledeexplorareșievaluarearesurselorminerale","206","account.data_account_type_non_current_assets","l10n_ro.ro_chart_template","False"
"pcg_2071","Fondcomercialpozitiv","2071","account.data_account_type_non_current_assets","l10n_ro.ro_chart_template","False"
"pcg_2075","Fondcomercialnegativ","2075","account.data_account_type_non_current_liabilities","l10n_ro.ro_chart_template","False"
"pcg_208","Alteimobilizărinecorporale","208","account.data_account_type_non_current_assets","l10n_ro.ro_chart_template","False"
"pcg_2111","Terenuri","2111","account.data_account_type_fixed_assets","l10n_ro.ro_chart_template","False"
"pcg_2112","Amenajărideterenuri","2112","account.data_account_type_fixed_assets","l10n_ro.ro_chart_template","False"
"pcg_212","Construcții","212","account.data_account_type_fixed_assets","l10n_ro.ro_chart_template","False"
"pcg_2131","Echipamentetehnologice(mașini,utilajeșiinstalațiidelucru)","2131","account.data_account_type_fixed_assets","l10n_ro.ro_chart_template","False"
